Date,Close,High,Low,Open,Volume,Daily_Return,MA20,MA50,Month,Range,HighVolume
2021-07-16,126.36585998535156,127.20335534106536,125.55324719471818,127.05556338295575,20424000,-0.0002754776041657969,123.69586715698242,119.64391845703125,2021-07,1.6501081463471792,False
2021-07-19,123.98523712158205,125.60449445304222,122.91733701019425,125.48954262685852,27968000,-0.018839129999554283,123.91815452575683,119.79739486694336,2021-07,2.687157442847976,False
2021-07-20,125.60897827148438,126.4385084581694,123.75882253519414,124.93021653261364,26312000,0.013096245872482815,124.13695907592773,119.96883560180665,2021-07,2.6796859229752528,False
2021-07-21,126.94210052490234,126.9888739739733,125.4238541100995,125.5333313160581,20746000,0.01061327201099127,124.39664268493652,120.22683212280273,2021-07,1.5650198638738004,False
2021-07-22,127.81043243408205,127.87164794172932,126.8923289019367,127.23568852185856,14302000,0.006840377665007669,124.70986976623536,120.52378219604492,2021-07,0.9793190397926281,False
2021-07-23,132.38209533691406,132.7642708837393,129.18289754735918,129.80988959225203,41506000,0.035769090329851094,125.23311882019043,120.98164337158204,2021-07,3.581373336380125,True
2021-07-26,133.39723205566406,133.5982667591998,131.67197525217534,132.6940965511764,30572000,0.007668232748291759,125.80670166015625,121.4311540222168,2021-07,1.9262915070244446,False
2021-07-27,131.2723846435547,133.7595019903575,129.4849403696827,133.61171004397323,54710000,-0.015928721903485377,126.27267341613769,121.78906280517577,2021-07,4.2745616206748025,True
2021-07-28,135.44642639160156,137.6389469068572,134.63381368054618,135.66339140380205,95130000,0.03179679990868367,126.96045951843261,122.2199624633789,2021-07,3.005133226311017,True
2021-07-29,135.13145446777344,136.01074984273308,134.89807315618333,135.50217964857367,31716000,-0.0023254354671380373,127.64160346984863,122.67088684082032,2021-07,1.1126766865497473,False
2021-07-30,134.08544921875,134.66070190945484,133.61619609988043,134.39248350863042,25576000,-0.00774064967437238,128.25278129577637,123.091904296875,2021-07,1.0445058095744173,False
2021-08-02,134.2128448486328,134.69254605827192,133.15738980965833,134.47409278802186,21634000,0.0009501077904059407,128.7303482055664,123.48018798828124,2021-08,1.535156248613589,False
2021-08-03,134.98464965820312,135.08615411628443,132.68514239501812,134.4919946425515,20762000,0.005750603159040191,129.20010223388672,123.89666687011719,2021-08,2.4010117212663147,False
2021-08-04,134.4825439453125,135.0040526928008,133.84707807248856,134.70547712760563,19676000,-0.0037197245328414175,129.63061866760253,124.2365119934082,2021-08,1.1569746203122406,False
2021-08-05,135.60317993164062,135.70122193743754,134.20436531020974,135.0348977292048,17870000,0.008332947559229975,130.18832664489747,124.59694854736328,2021-08,1.4968566272277997,False
2021-08-06,135.09262084960938,135.8231370611958,134.56664735492504,135.39468924235564,20488000,-0.0037650966761150206,130.69689483642577,124.92981689453126,2021-08,1.25648970627077,False
2021-08-09,136.26153564453125,136.5312574721782,134.69552108517198,135.29566392097962,17760000,0.008652691668652679,131.19140510559083,125.30360977172852,2021-08,1.8357363870062215,False
2021-08-10,136.1560516357422,137.11695747144506,135.7156522799874,136.68849445684972,19414000,-0.0007741290180689475,131.66242866516114,125.68109512329102,2021-08,1.4013051914576522,False
2021-08-11,135.63055419921875,137.02736417817783,135.6230825969003,136.5287562128905,15352000,-0.0038595231736691105,132.06261558532714,126.02385635375977,2021-08,1.4042815812775302,False
2021-08-12,136.5412139892578,136.64671242222548,134.78113505145,135.32850593354098,16506000,0.006714267263860485,132.56964225769042,126.39537033081055,2021-08,1.865577370775469,False
2021-08-13,137.07215881347656,137.2005580055058,136.3809748009373,136.59693753421325,15948000,0.0038885315920842434,133.10495719909667,126.80040374755859,2021-08,0.8195832045684881,False
2021-08-16,137.65139770507812,137.7041545137353,134.65522403759903,136.87063034656046,22384000,0.004225795351992412,133.78826522827148,127.17125076293945,2021-08,3.0489304761362632,False
2021-08-17,136.01124572753906,137.60761757330292,135.4345047652253,137.09456747401367,21716000,-0.011915258434593845,134.30837860107422,127.50060653686523,2021-08,2.1731128080776045,False
2021-08-18,134.8045196533203,136.45214485908588,134.67762388651653,135.85051374450163,19258000,-0.008872252200645914,134.7014995574951,127.80966934204102,2021-08,1.7745209725693485,False
2021-08-19,135.03439331054688,135.70369399467054,133.61120489783764,133.79582333581308,21782000,0.0017052370188903598,135.06269760131835,128.11387466430665,2021-08,2.0924890968329066,False
2021-08-20,136.77560424804688,136.89950834428095,134.60647010296915,135.3529015453147,31194000,0.01289457370683067,135.282373046875,128.42584365844726,2021-08,2.293038241311791,False
2021-08-23,139.3751678466797,140.20419691127913,136.95274343167395,137.31302050167736,28454000,0.01900604726204258,135.58126983642578,128.79471023559572,2021-08,3.251453479605175,False
2021-08-24,140.58935546875,141.4039576066751,139.67074315124864,139.94243918319472,19268000,0.0087116495773909,136.04711837768554,129.169239654541,2021-08,1.733214455426463,False
2021-08-25,141.4029541015625,141.51293245081183,140.70331138846305,140.9511195496134,15848000,0.005787057136010132,136.3449447631836,129.58046340942383,2021-08,0.8096210623487821,False
2021-08-26,140.7675018310547,141.73984285117388,140.68438784337567,141.07552321093658,20610000,-0.00449391085600237,136.62674713134766,129.99185684204102,2021-08,1.0554550077982014,False
2021-08-27,143.3188018798828,143.82488149852614,140.8237268532217,140.97848926563262,28780000,0.01812421202082648,137.0884147644043,130.43494857788085,2021-08,3.001154645304439,False
2021-08-30,143.9025115966797,145.2759501615927,143.47704025354426,143.7129120778502,24434000,0.004072806283198505,137.57289810180663,130.9222090148926,2021-08,1.7989099080484436,False
2021-08-31,144.0089874267578,144.48073104359895,143.5944805370566,144.4563572184306,22448000,0.0007399164121371093,138.02411499023438,131.3777310180664,2021-08,0.8862505065423534,False
2021-09-01,144.5245361328125,145.55809268141408,144.19411512479778,144.31006164544272,21936000,0.0035799759116901253,138.52621459960938,131.83325317382813,2021-09,1.3639775566163053,False
2021-09-02,142.60520935058594,144.8270847688829,142.50368970947488,144.52503156593625,32342000,-0.0132802832901866,138.87631607055664,132.25443954467772,2021-09,2.3233950594080284,True
2021-09-03,143.0555419921875,143.46906174741412,141.72290890072952,142.3996811332552,19850000,0.003157897552637401,139.27446212768555,132.67720809936523,2021-09,1.7461528466845948,False
2021-09-07,143.59400939941406,143.87715585750084,142.93565781716802,143.15013233728385,20124000,0.003764044368556929,139.64108581542968,133.11057678222656,2021-09,0.9414980403328173,False
2021-09-08,143.00729370117188,143.71291982188708,142.31958727963766,143.41435941010917,18344000,-0.004085934369380317,139.98364791870117,133.53166366577148,2021-09,1.393332542249425,False
2021-09-09,142.85800170898438,143.6238409930003,142.49623642197608,143.15607613822618,15314000,-0.0010439466989666801,140.34502029418945,133.9550096130371,2021-09,1.1276045710242215,False
2021-09-10,140.2056884765625,144.0299038130707,140.0683446245425,143.5262995648744,36840000,-0.0185660810083631,140.5282440185547,134.3289518737793,2021-09,3.9615591885281844,True
2021-09-13,141.65525817871094,142.26981270269945,140.5779046748235,141.2740697555955,22094000,0.010338879384275135,140.7573989868164,134.7248191833496,2021-09,1.691908027875968,False
2021-09-14,141.86624145507812,142.68085878606388,141.075527179142,142.31509952248695,19674000,0.0014894136587644269,140.9681411743164,135.06891387939453,2021-09,1.6053316069218795,False
2021-09-15,143.74227905273438,143.76317524274404,140.67494311484762,142.09216342027784,27408000,0.013223988867360648,141.35469284057618,135.4319680786133,2021-09,3.0882321278964184,False
2021-09-16,142.9266815185547,143.6134008192354,141.72393564031694,143.2655612442223,26190000,-0.005674026734197479,141.76080093383788,135.77305740356445,2021-09,1.8894651789184707,False
2021-09-17,140.1300506591797,142.7674353957721,139.80161903772358,142.34993679970833,53384000,-0.019566891427559963,142.01558380126954,136.0866780090332,2021-09,2.965816358048528,True
2021-09-20,138.0594482421875,138.33861588686366,135.6733644328631,137.50410463134253,46518000,-0.01477629107569689,142.07977600097655,136.3494418334961,2021-09,2.665251454000554,True
2021-09-21,138.3714599609375,139.3453044410875,137.62004753126166,139.08454245988372,25332000,0.0022599809192533904,142.02959060668945,136.58944442749024,2021-09,1.7252569098258448,False
2021-09-22,139.61599731445312,140.21662611033688,137.89224384770964,138.64116573837745,25056000,0.008994176645003016,141.9809226989746,136.84705276489257,2021-09,2.324382262627239,False
2021-09-23,140.5440673828125,141.0222803318082,139.73344404192838,140.31665427035742,20952000,0.006647304651408392,141.9379783630371,137.10539779663085,2021-09,1.2888362898798107,False
2021-09-24,141.53831481933594,141.65327424223068,139.57370839647646,139.869793451718,22984000,0.007074275385920981,141.97651901245118,137.40815048217775,2021-09,2.0795658457542174,False
2021-09-27,140.4007568359375,141.26313470256505,139.40103511550925,140.13452783317547,21882000,-0.008037102779204774,141.83061676025392,137.68884841918944,2021-09,1.862099587055809,False
2021-09-28,135.18370056152344,138.43465279850446,134.71593568317124,137.99525571421634,45772000,-0.0371583201685326,141.3946762084961,137.91281768798828,2021-09,3.71871711533322,True
2021-09-29,133.71421813964844,136.4984076534218,133.2280476280008,136.3282160833576,30848000,-0.010870263321473561,140.87993774414062,138.07492248535155,2021-09,3.2703600254209846,False
2021-09-30,133.03993225097656,134.89755184426153,132.92050809949572,133.622656505888,37996000,-0.005042738895333243,140.30570755004882,138.19687911987305,2021-09,1.9770437447658082,True
2021-10-01,135.89329528808594,136.25905453272804,133.43504691909288,133.80776143606408,35360000,0.02144741799572314,139.97011184692383,138.3585363769531,2021-10,2.8240076136351604,True
2021-10-04,133.0235137939453,135.31355994072126,130.4264333828189,135.31355994072126,51202000,-0.02111790348491327,139.46851043701173,138.37136474609375,2021-10,4.887126557902349,True
2021-10-05,135.37576293945312,136.57155342877454,133.40319914581136,133.40319914581136,32404000,0.017682957534496335,139.05759811401367,138.41093536376954,2021-10,3.168354282963179,True
2021-10-06,136.9104461669922,137.09456347762622,133.90979262645382,134.10883795724234,24364000,0.011336469647269531,138.75275573730468,138.5236965942383,2021-10,3.184770851172402,False
2021-10-07,138.5625457763672,139.37565966392003,137.99127188020964,138.23112248140887,25110000,0.012067009170066534,138.53798294067383,138.5860189819336,2021-10,1.3843877837103946,False
2021-10-08,139.12039184570312,139.66328280927024,138.55508607158956,138.91287261391636,26526000,0.004025951357997437,138.48371810913085,138.6657977294922,2021-10,1.1081967376806858,False
2021-10-11,138.2530059814453,140.04245467587032,138.1982597915222,138.62921329433456,17954000,-0.006234785948704191,138.31360549926757,138.7491488647461,2021-10,1.844194884348127,False
2021-10-12,135.79974365234375,138.84319152031614,135.1140115321381,138.81631197535404,36332000,-0.017744730479356208,138.01028060913086,138.7808868408203,2021-10,3.729179988178032,True
2021-10-13,136.92733764648438,137.34334792793803,135.86939224758427,136.74868739639234,19654000,0.008303358782674408,137.66953353881837,138.81974060058593,2021-10,1.473955680353754,False
2021-10-14,140.47938537597656,140.66499093729985,138.16444879019394,138.81036282552063,31894000,0.02594111439355351,137.54716873168945,138.9396774291992,2021-10,2.5005421471059037,False
2021-10-15,140.69534301757812,141.04368373195877,140.08526840258062,140.9406758382608,30274000,0.0015372906211368331,137.57543334960937,139.04152069091796,2021-10,0.9584153293781412,False
2021-10-18,142.09864807128906,142.11656777105117,140.39828117047438,140.40525162995812,20396000,0.009974068960730387,137.77739334106445,139.18164123535155,2021-10,1.7182866005767892,False
2021-10-19,142.55545043945312,142.97893238940557,141.92148796786472,142.7052317803547,20164000,0.003214684828914738,137.98659286499023,139.30751953125,2021-10,1.0574444215408505,False
2021-10-20,141.09442138671875,142.8629739512192,140.70378718712195,142.65595589699134,23288000,-0.01024884736592313,138.0605140686035,139.40628692626953,2021-10,2.1591867640972566,False
2021-10-21,141.21087646484375,141.47959599698245,139.8314697814444,141.0944288032196,26292000,0.0008253698266766918,138.09385452270507,139.51789337158203,2021-10,1.648126215538042,False
2021-10-22,136.9119415283203,139.9140834710367,135.40863059451328,138.48790317640055,50588000,-0.03044336983202356,137.8625358581543,139.52530792236328,2021-10,4.505452876523407,True
2021-10-25,136.7930145263672,137.3433770805887,134.77963003259802,136.89552127951956,34412000,-0.000868638634625829,137.6821487426758,139.51972503662108,2021-10,2.563747047990688,True
2021-10-26,138.64564514160156,139.4164503216993,137.6464245564592,138.60086108273072,49236000,0.013543313024052761,137.8552459716797,139.53960998535158,2021-10,1.7700257652400921,True
2021-10-27,145.52175903320312,147.9426797249673,138.7416746268211,138.7416746268211,85782000,0.049594878256571606,138.44562301635742,139.72982025146484,2021-10,9.201005098146197,True
2021-10-28,145.155029296875,146.45780660368192,143.93884362054138,146.43441987780875,36206000,-0.0025201024146804807,139.05137786865234,139.93683044433592,2021-10,2.51896298314054,True
2021-10-29,147.34156799316406,147.53663452924428,143.96122969299242,144.38768811776507,43320000,0.015063471840284004,139.62379150390626,140.1829739379883,2021-10,3.575404836251863,True
2021-11-01,142.81419372558594,147.34155944199966,142.54398596575396,147.34155944199966,46924000,-0.03072706724410701,140.1133255004883,140.30374572753905,2021-11,4.797573476245702,True
2021-11-02,144.74049377441406,145.91139413679633,143.6487134318496,143.8915557038086,33482000,0.013488155473744268,140.58156204223633,140.41105224609376,2021-11,2.262680704946746,True
2021-11-03,145.9004669189453,145.97112823745937,143.90301282793487,145.20627603308367,27494000,0.008014157712762371,141.03106307983398,140.51727447509765,2021-11,2.068115409524495,False
2021-11-04,147.56202697753906,149.02105497248002,145.61184735875466,146.42446016537954,38412000,0.011388312139650747,141.48103713989258,140.6404559326172,2021-11,3.409207613725357,True
2021-11-05,148.1437530517578,149.61222689434263,147.49187081875615,148.45973203004758,38354000,0.00394224778646679,141.9322052001953,140.78798095703124,2021-11,2.1203560755864714,True
2021-11-08,148.32186889648438,149.89833135582407,147.72421666895772,149.112081923021,23052000,0.0012023176209416953,142.43564834594727,140.88804229736328,2021-11,2.1741146868663463,False
2021-11-09,148.20993041992188,149.1215723447412,146.54438548306328,148.5229328971828,19530000,-0.000754699744517251,143.05615768432617,140.97419067382813,2021-11,2.577186861677916,False
2021-11-10,145.19931030273438,147.3654677927579,143.84977474813238,146.7981726497593,29970000,-0.020313214564351645,143.46975631713866,140.99799713134766,2021-11,3.5156930446255217,False
2021-11-11,145.07290649414062,146.83350160452082,144.9076959932882,145.79247347289703,16518000,-0.0008705537810764774,143.69943237304688,141.00896453857422,2021-11,1.9258056112326187,False
2021-11-12,147.97056579589844,148.14175966941576,144.71911228012596,145.91787942176632,22360000,0.01997381435157819,144.06319351196288,141.11627166748048,2021-11,3.422647389289807,False
2021-11-15,147.7456512451172,148.83793291081147,146.87282516364763,148.19201883124393,23508000,-0.0015199952069622213,144.3455436706543,141.21007385253907,2021-11,1.9651077471638416,False
2021-11-16,147.17237854003906,148.05465028259903,146.61155275810987,147.4445757053599,18904000,-0.0038801325131867515,144.5763900756836,141.28164123535157,2021-11,1.4430975244891613,False
2021-11-17,147.34255981445312,147.8526181995971,146.53940806481458,147.3231518704208,19594000,0.0011563397704261735,144.8887969970703,141.3683465576172,2021-11,1.3132101347825085,False
2021-11-18,149.12554931640625,149.86402315462868,147.18085193421385,147.5361479348524,35608000,0.012100980899194536,145.28453063964844,141.49369750976564,2021-11,2.6831712204148346,True
2021-11-19,148.21788024902344,150.24818207871883,148.19051474348757,149.261884915546,33682000,-0.006086610051353247,145.8498275756836,141.65394134521483,2021-11,2.057667335231258,True
2021-11-22,145.60586547851562,149.11657722814311,145.45210536092236,148.62194801430306,30594000,-0.017622804793317237,146.29047012329102,141.73295349121094,2021-11,3.6644718672207546,False
2021-11-23,145.08834838867188,145.96217670595368,143.4292879620821,145.45758531028238,27218000,-0.0035542324352318966,146.61260528564452,141.7973956298828,2021-11,2.532888743871581,False
2021-11-24,145.4247283935547,145.5536135443126,143.6860469047569,144.7813049279646,18040000,0.00231844947315607,146.6077537536621,141.83104461669922,2021-11,1.8675666395557187,False
2021-11-26,141.50645446777344,143.86965244762047,141.16757477802446,143.66164728918483,30470000,-0.02694365648170538,146.42532501220703,141.8026400756836,2021-11,2.702077669596008,False
2021-11-29,144.83802795410156,145.6013766551945,143.208808626935,143.31480818794302,32596000,0.023543615016422104,146.3001480102539,141.89679962158203,2021-11,2.392568028259518,True
2021-11-30,141.2223358154297,145.30530878621673,140.9277390064455,144.31852565043738,42068000,-0.024963693511607765,146.2205551147461,141.96005737304688,2021-11,4.377569779771221,True
2021-12-01,140.38034057617188,145.2560319905602,140.24150848223852,143.31481246492976,34020000,-0.0059621959543160186,146.00254745483397,142.00023498535157,2021-12,5.014523508321673,True
2021-12-02,142.2857208251953,143.17994398789597,139.54730286161146,140.57788275581626,29194000,0.013572984943639899,145.8218101501465,142.0536294555664,2021-12,3.6326411262845113,False
2021-12-03,141.32583618164062,143.7129223894223,139.6334268670618,142.99734930425885,41230000,-0.006746176903682066,145.51000061035157,142.06926483154297,2021-12,4.079495522360503,True
2021-12-06,142.4738311767578,143.1680068287507,139.4831248653476,142.3598740528149,30618000,0.008123036991210197,145.22650451660155,142.0879751586914,2021-12,3.684881963403086,False
2021-12-07,146.56875610351562,146.82901692453825,144.53646503259998,144.90371251975077,32240000,0.028741593406564014,145.13884887695312,142.21133514404298,2021-12,2.292551891938274,True
2021-12-08,147.48141479492188,147.68694465038618,145.7093993734124,146.89422568664764,24270000,0.006226829753277485,145.10242309570313,142.45728942871094,2021-12,1.9775452769737853,False
2021-12-09,146.93601989746094,148.39056794652467,146.41501223970755,146.88874530148956,23270000,-0.0036980584856697307,145.18925857543945,142.7217254638672,2021-12,1.9755557068171186,False
2021-12-10,147.2972869873047,148.26864100016783,146.00596003616434,147.9924650222129,24458000,0.0024586693589214725,145.30047760009765,143.00687255859376,2021-12,2.2626809640034935,False
2021-12-13,145.1326446533203,147.2659392631252,144.82510920852434,147.07832912609447,27070000,-0.014695737974935952,145.15858154296876,143.19165954589843,2021-12,2.440830054600866,False
2021-12-14,143.22227478027344,143.7925464490647,140.543082230658,143.28298915319172,38446000,-0.013162923321697884,144.93241271972656,143.395634765625,2021-12,3.2494642184067004,True
2021-12-15,145.74420166015625,146.02286815487585,141.00386438529304,142.7266307700602,36370000,0.017608482226328714,144.86100387573242,143.60300354003905,2021-12,5.01900376958281,True
2021-12-16,143.7576904296875,146.9743061642129,142.92366527464372,146.47021601496812,33650000,-0.013630121869965484,144.68176040649413,143.73994842529297,2021-12,4.050640889569166,True
2021-12-17,141.0506591796875,143.15011897500315,140.62767835046083,141.82196554942942,50416000,-0.018830514332198622,144.27801589965821,143.78971069335938,2021-12,2.5224406245423268,True
2021-12-20,140.93319702148438,141.09991095324537,138.65807881354343,139.33384883079916,27192000,-0.0008327657515835307,143.91378173828124,143.825966796875,2021-12,2.441832139701944,False
2021-12-21,142.78982543945312,143.18443842835646,139.83395623082816,141.37757108055172,28756000,0.01317381892419367,143.77297973632812,143.91670318603516,2021-12,3.3504821975282937,False
2021-12-22,145.71832275390625,145.8029249895758,142.38676234044013,142.38676234044013,26322000,0.020509145560198894,143.80447845458986,144.1150747680664,2021-12,3.4161626491356856,False
2021-12-23,146.2174530029297,147.53813480597037,145.75515514574224,145.80293088513884,26384000,0.0034253087709936736,143.8441146850586,144.3008770751953,2021-12,1.7829796602281363,False
2021-12-27,147.20274353027344,147.6381618712238,146.46925071959046,146.55534121117975,15976000,0.006738528863062587,144.1289291381836,144.43534423828126,2021-12,1.1689111516333242,False
2021-12-28,145.989013671875,147.5933427837578,145.35953120229175,147.53063903434503,18200000,-0.008245293730879566,144.18647842407228,144.5412176513672,2021-12,2.233811581466057,False
2021-12-29,145.95718383789062,146.7155667093918,144.95448562894353,145.9467357429029,17788000,-0.00021802896795997118,144.4232208251953,144.6183883666992,2021-12,1.761081080448264,False
2021-12-30,145.50485229492188,146.5991232280735,145.29983879730824,145.99600389046415,15688000,-0.003099070090795464,144.6794464111328,144.67737640380858,2021-12,1.2992844307652547,False
2021-12-31,144.16278076171875,146.00049147841654,144.16278076171875,145.35507858168188,18136000,-0.009223551737524871,144.77329940795897,144.7387435913086,2021-12,1.837710716697785,False
2022-01-03,144.3015899658203,145.1569973040858,143.0291700315321,144.36477967492633,28646000,0.0009628643632435541,144.92208709716797,144.80055786132812,2022-01,2.127827272553702,False
2022-01-04,143.71243286132812,145.78800478376272,143.03268400586742,144.7041819007758,28400000,-0.004082817830570962,144.9840171813965,144.9365676879883,2022-01,2.7553207778952924,False
2022-01-05,137.11944580078125,143.81195246481798,137.03286935371747,143.73283243513856,54618000,-0.04587624695567305,144.51155166625978,144.94309631347656,2022-01,6.779083111100505,True
2022-01-06,137.09207153320312,139.2741441048197,135.9087336140623,136.34664244900424,37348000,-0.0001996381141876613,143.99208450317383,144.9120248413086,2022-01,3.365410490757398,True
2022-01-07,136.36505126953125,137.7897432622947,135.12049780917903,137.48817599061857,29760000,-0.005303153242496528,143.46353607177736,144.72889068603516,2022-01,2.6692454531156784,False
2022-01-10,138.0096893310547,138.1589847256294,132.5308930765843,134.43528635965367,44408000,0.012060553977813138,142.99915618896483,144.58598388671874,2022-01,5.628091649045103,True
2022-01-11,139.07110595703125,139.54883297337483,136.0420998146872,137.35034411747029,28730000,0.00769088482932867,142.6960792541504,144.42057464599608,2022-01,3.506733158687638,False
2022-01-12,140.75753784179688,141.9294404967946,140.02504742905134,140.4783702161075,26108000,0.012126400183275265,142.57284240722657,144.3794415283203,2022-01,1.904393067743257,False
2022-01-13,137.92758178710938,142.1702980929826,137.75041975538085,140.86651857043935,31436000,-0.02010518298400621,142.18201141357423,144.24318328857422,2022-01,4.4198783376017445,False
2022-01-14,138.81683349609375,140.07233622287117,136.34664851003265,136.42675564025197,29662000,0.0064472362776353265,141.93496856689453,144.10151062011718,2022-01,3.7256877128385213,False
2022-01-18,135.35089111328125,136.47899680734477,134.79405929684148,135.52705085012096,34872000,-0.024967738389667482,141.6499801635742,143.85728790283204,2022-01,1.684937510503289,True
2022-01-19,134.4735870361328,137.30306172956688,134.37306968151069,135.87388991456638,28648000,-0.006481701523591621,141.32699966430664,143.58388458251954,2022-01,2.9299920480561923,False
2022-01-20,132.67318725585938,136.97115074107518,132.3318170208066,135.60169102059876,29908000,-0.013388501191610724,140.82116775512696,143.27091094970703,2022-01,4.639333720268581,False
2022-01-21,129.73126220703125,134.22377601264574,129.46752373899022,131.96259868346377,55652000,-0.0221742245715002,140.0218147277832,142.90133758544923,2022-01,4.7562522736555195,True
2022-01-24,130.18161010742188,130.5787136535352,123.90760490884028,125.37856914011596,76622000,0.003471390725174217,139.22002258300782,142.60098358154298,2022-01,6.671108744694919,True
2022-01-25,126.33101654052734,128.78329685194453,125.8985899276899,128.12743590180497,46960000,-0.02957862914521603,138.17643623352052,142.2261457824707,2022-01,2.8847069242546297,True
2022-01-26,128.61807250976562,132.3671462984334,126.53701871024086,130.49509993814254,49130000,0.018103677401381413,137.30788917541503,141.83909591674805,2022-01,5.830127588192539,True
2022-01-27,128.3911895751953,132.02132599748566,128.31902481637167,130.6792467548425,31950000,-0.0017640050899774273,136.42958946228026,141.45200668334962,2022-01,3.702301181113995,False
2022-01-28,132.7165069580078,132.72198917149765,127.87366231124015,129.04207234917598,34362000,0.03368858406190922,135.79017219543456,141.16288925170898,2022-01,4.848326860257501,True
2022-01-31,134.65969848632812,134.82840181492318,131.58042613665086,133.5236351765011,39986000,0.014641671732176897,135.31501808166504,140.90923202514648,2022-01,3.2479756782723257,True
2022-02-01,136.9890594482422,137.13735254168026,133.72914748544642,136.93979546512767,68644000,0.01729812993863611,134.94939155578612,140.6665022277832,2022-02,3.4082050562338395,True
2022-02-02,147.29580688476562,150.82542598039552,144.83010166427562,150.5303431846,123200000,0.07523774145202866,135.128560256958,140.64806076049805,2022-02,5.9953243161199055,True
2022-02-03,142.40914916992188,148.96282327293622,141.98666950094375,145.01221315480836,71518000,-0.033175810080369406,135.39304542541504,140.58412643432618,2022-02,6.976153771992472,True
2022-02-04,142.61119079589844,144.18566414382084,139.84640903651453,142.7619744324609,57998000,0.0014187404893171163,135.66900138854982,140.5345832824707,2022-02,4.339255107306315,True
2022-02-07,138.53866577148438,143.56363789927013,138.23908788884378,143.56363789927013,54974000,-0.028556840467327427,135.77768211364747,140.3968620300293,2022-02,5.32455001042635,True
2022-02-08,138.7357177734375,139.33385604729077,136.36207147851567,138.36499262195844,54284000,0.001422361048850851,135.8139835357666,140.34144729614258,2022-02,2.9717845687750923,True
2022-02-09,140.91827392578125,141.8463472422032,139.51996039462583,140.2927701568597,40144000,0.015731753778849944,135.9063419342041,140.26305221557618,2022-02,2.3263868475773677,True
2022-02-10,137.96041870117188,140.81129088948327,137.30057895120314,139.03877453098843,39330000,-0.0209898627211913,135.76648597717286,140.197813873291,2022-02,3.5107119382801386,True
2022-02-11,133.64356994628906,138.4943718586001,132.7652616913773,137.94053165428735,39958000,-0.031290487485641005,135.55228538513182,140.06307846069336,2022-02,5.729110167222785,True
2022-02-14,134.88113403320312,135.65145321102975,132.62243215848918,132.62243215848918,34302000,0.009260184290283746,135.3555004119873,139.91498672485352,2022-02,3.029021052540571,True
2022-02-15,135.95851135253906,137.45137423583503,135.17525340849045,136.91592448402298,26680000,0.007987605731953007,135.3858814239502,139.80764022827148,2022-02,2.2761208273445845,False
2022-02-16,137.08262634277344,137.42896248282813,134.28200525127366,135.99631295565902,25022000,0.00826807368697624,135.51633338928224,139.6998161315918,2022-02,3.1469572315544667,False
2022-02-17,131.90835571289062,136.461082812284,131.84814248998055,135.59472615306703,38950000,-0.037745633913845555,135.47809181213378,139.4066081237793,2022-02,4.612940322303444,True
2022-02-18,129.7825164794922,133.43207557532537,129.5770018418038,132.83193274174764,45620000,-0.016116031633549466,135.48065452575685,139.0526301574707,2022-02,3.8550737335215786,True
2022-02-22,129.19583129882812,131.5515578787969,127.61338526044251,129.22020512579672,44990000,-0.004520525542103915,135.43136558532714,138.69782638549805,2022-02,3.938172618354386,True
2022-02-23,126.9809112548828,131.42267296291416,126.92069803114178,131.02209177354695,32786000,-0.017143897149608844,135.46386032104493,138.2914988708496,2022-02,4.501974931772381,True
2022-02-24,132.0596160888672,132.3671514967105,124.35893767700956,124.35893767700956,54456000,0.039995813416318526,135.6359375,138.03003829956054,2022-02,8.008213819700941,True
2022-02-25,133.81971740722656,134.62785022225833,131.12459484875018,132.9165342626019,36406000,0.013328081441452477,135.90736389160156,137.84198715209962,2022-02,3.5032553735081535,True
2022-02-28,134.4143829345703,135.10556696702054,131.96160142081268,132.4169288111751,38864000,0.004443781072516639,135.99225769042968,137.6153907775879,2022-02,3.143965546207852,True
2022-03-01,133.42359924316406,135.6071599580106,132.58462329799266,134.23671311624648,26496000,-0.007371113639591198,135.9304527282715,137.40870895385743,2022-03,3.0225366600179484,False
2022-03-02,133.93118286132812,134.61888922639284,132.43832018027874,133.9874173025302,23520000,0.0038043016456106304,135.77755889892578,137.26631942749023,2022-03,2.180569046114101,False
2022-03-03,133.2623748779297,135.79028217623377,132.3925254709241,135.362821481941,24604000,-0.0049936689060001704,135.07588729858398,137.11290298461915,2022-03,3.3977567053096607,False
2022-03-04,131.2788543701172,133.2146069267177,129.71731977017836,132.29500752871238,30430000,-0.014884325073971083,134.51937255859374,136.88268356323243,2022-03,3.497287156539329,False
2022-03-07,125.77716064453124,131.10817177136278,125.69405425346692,130.86235301354495,45112000,-0.0419084532081222,133.67767105102538,136.48386032104492,2022-03,5.4141175178958605,True
2022-03-08,126.49970245361328,130.62547723294597,125.07650647413256,125.6492685764528,40428000,0.005744618541072555,133.07572288513182,136.0895053100586,2022-03,5.548970758813411,True
2022-03-09,132.78515625,133.09916098406526,129.28240208203147,130.62548341324316,37026000,0.04968749866183719,132.77819480895997,135.80115356445313,2022-03,3.816758902033797,True
2022-03-10,131.79937744140625,132.6378674373792,130.28959734180037,130.64141568020557,27102000,-0.007423863001206121,132.3222499847412,135.51736083984375,2022-03,2.3482700955788403,False
2022-03-11,129.25254821777344,133.15887530088736,129.01468700810108,132.85332926637238,31526000,-0.019323529997439137,131.8868564605713,135.1832681274414,2022-03,4.144188292786282,False
